Date,Close
2021-10-26,3047.75390625
2021-10-27,3054.01123046875
2021-10-28,2994.414306640625
2021-10-29,2973.49853515625
2021-11-01,3042.328125
2021-11-02,3049.15380859375
2021-11-03,3056.198974609375
2021-11-04,3070.551025390625
2021-11-08,3065.3876953125
2021-11-09,3067.96923828125
2021-11-10,3049.2412109375
2021-11-11,3052.654541015625
2021-11-12,3085.778076171875
2021-11-15,3109.6259765625
2021-11-16,3112.33935546875
2021-11-17,3082.146728515625
2021-11-18,3041.71533203125
2021-11-22,3026.57568359375
2021-11-23,3031.69580078125
2021-11-24,3013.3603515625
2021-11-25,3015.63671875
2021-11-26,3016.4677734375
2021-11-29,3064.7314453125
2021-11-30,3088.49169921875
2021-12-01,3131.067138671875
2021-12-02,3188.0380859375
2021-12-03,3185.893798828125
2021-12-06,3094.836669921875
2021-12-07,3136.930419921875
2021-12-08,3174.036376953125
2021-12-09,3152.0263671875
2021-12-10,3182.70068359375
2021-12-13,3158.93994140625
2021-12-14,3171.322998046875
2021-12-15,3124.547119140625
2021-12-16,3134.392822265625
2021-12-17,3136.799072265625
2021-12-20,3112.7763671875
2021-12-21,3157.7587890625
2021-12-22,3177.40576171875
2021-12-23,3205.366455078125
2021-12-24,3212.5419921875
2021-12-27,3234.595703125
2021-12-28,3243.74072265625
2021-12-29,3233.370361328125
2021-12-30,3267.5439453125
2021-12-31,3271.5703125
2022-01-03,3341.056396484375
2022-01-04,3399.6904296875
2022-01-05,3378.862060546875
2022-01-06,3332.0419921875
2022-01-07,3372.34228515625
2022-01-10,3395.40185546875
2022-01-11,3426.95166015625
2022-01-12,3377.94287109375
2022-01-13,3411.198486328125
2022-01-14,3472.677001953125
2022-01-17,3517.30908203125
2022-01-18,3492.32373046875
2022-01-19,3431.877197265625
2022-01-20,3354.641357421875
2022-01-21,3360.734619140625
2022-01-24,3306.249267578125
2022-01-25,3304.978515625
2022-01-27,3199.207275390625
2022-01-28,3234.975830078125
2022-01-31,3275.47802734375
2022-02-01,3331.936279296875
2022-02-02,3380.635009765625
2022-02-03,3352.932373046875
2022-02-04,3344.42822265625
2022-02-07,3312.95556640625
2022-02-08,3281.7900390625
2022-02-09,3296.781005859375
2022-02-10,3305.373046875
2022-02-11,3239.271240234375
2022-02-14,3273.28564453125
2022-02-15,3346.970947265625
2022-02-16,3342.850830078125
2022-02-17,3317.514892578125
2022-02-18,3326.017822265625
2022-02-21,3260.7060546875
2022-02-22,3144.10791015625
2022-02-23,3124.29541015625
2022-02-24,2982.142333984375
2022-02-25,3086.5546875
2022-02-28,3115.87890625
2022-03-02,3108.822021484375
2022-03-03,3107.287353515625
2022-03-04,3089.71044921875
2022-03-07,3055.125244140625
2022-03-08,3155.9873046875
2022-03-09,3184.611328125
2022-03-10,3174.397216796875
2022-03-11,3155.28564453125
2022-03-14,3193.727783203125
2022-03-15,3150.68359375
2022-03-16,3205.036865234375
2022-03-17,3219.809326171875
2022-03-21,3179.4384765625
2022-03-22,3244.531982421875
2022-03-23,3254.56884765625
2022-03-24,3287.40087890625
2022-03-25,3250.2294921875
2022-03-28,3250.448974609375
2022-03-29,3248.388671875
2022-03-30,3271.357421875
2022-03-31,3278.721435546875
2022-04-01,3295.203125
2022-04-04,3305.373046875
2022-04-05,3344.3408203125
2022-04-06,3292.222412109375
2022-04-07,3229.802734375
2022-04-08,3231.117919921875
2022-04-11,3240.54248046875
2022-04-12,3235.89599609375
2022-04-13,3210.340576171875
2022-04-18,3092.9541015625
2022-04-19,3043.728759765625
2022-04-20,3118.158935546875
2022-04-21,3181.147705078125
2022-04-22,3167.03369140625
2022-04-25,3110.61962890625
2022-04-26,3108.953369140625
2022-04-27,3122.01611328125
2022-04-28,3142.267578125
2022-04-29,3109.30419921875
2022-05-02,3105.5341796875
2022-05-04,3050.61083984375
2022-05-05,3080.111083984375
2022-05-06,3009.27587890625
2022-05-09,3020.234375
2022-05-10,3014.667236328125
2022-05-11,2991.216064453125
2022-05-12,2988.278564453125
2022-05-13,2993.75830078125
2022-05-16,2960.357177734375
2022-05-17,3025.9326171875
2022-05-18,3023.47802734375
2022-05-19,2859.6708984375
2022-05-20,2886.891357421875
2022-05-23,2912.09619140625
2022-05-24,2882.5078125
2022-05-25,2795.70654296875
2022-05-26,2848.043701171875
2022-05-27,2878.360595703125
2022-05-30,2978.9296875
2022-05-31,2969.310546875
2022-06-01,2961.234375
2022-06-02,3021.072998046875
2022-06-03,3036.209228515625
2022-06-06,3028.090087890625
2022-06-07,2967.853515625
2022-06-08,3004.4365234375
2022-06-09,3024.692626953125
2022-06-10,2965.382568359375
2022-06-13,2841.556396484375
2022-06-14,2833.5693359375
2022-06-15,2829.818359375
2022-06-16,2773.068115234375
2022-06-17,2726.203125
2022-06-20,2746.94384765625
2022-06-21,2834.804443359375
2022-06-22,2844.51318359375
2022-06-23,2920.283447265625
2022-06-24,2906.42626953125
2022-06-27,2925.48974609375
2022-06-28,2928.534423828125
2022-06-29,2904.13134765625
2022-06-30,2883.4794921875
2022-07-01,2925.8427734375
2022-07-04,2855.192626953125
2022-07-05,2838.64404296875
2022-07-06,2877.874267578125
2022-07-07,2901.79296875
2022-07-08,2882.02294921875
2022-07-11,2748.179443359375
2022-07-12,2722.49658203125
2022-07-13,2681.94189453125
2022-07-14,2653.625
2022-07-15,2649.95263671875
2022-07-18,2710.9228515625
2022-07-19,2720.435546875
2022-07-20,2800.56396484375
2022-07-21,2811.625732421875
2022-07-22,2806.050537109375
2022-07-25,2802.28955078125
2022-07-26,2757.2919921875
2022-07-27,2821.84619140625
2022-07-28,2885.25
2022-07-29,2921.88525390625
2022-08-01,2919.141845703125
2022-08-02,2912.94775390625
2022-08-03,2955.15771484375
2022-08-04,2968.830078125
2022-08-05,2977.76708984375
2022-08-08,2986.0849609375
2022-08-10,2968.210205078125
2022-08-11,3028.60546875
2022-08-12,3010.06640625
2022-08-16,3002.2353515625
2022-08-17,3009.66845703125
2022-08-18,2992.10302734375
2022-08-19,2996.084716796875
2022-08-22,2968.476318359375
2022-08-23,2906.576904296875
2022-08-24,2880.692626953125
2022-08-25,2847.818359375
2022-08-26,2851.35791015625
2022-08-29,2772.025634765625
2022-08-30,2841.579345703125
2022-09-01,2771.2734375
2022-09-02,2770.122802734375
2022-09-05,2772.778076171875
2022-09-06,2767.1591796875
2022-09-07,2787.114013671875
2022-09-08,2804.85546875
2022-09-09,2847.331787109375
2022-09-12,2869.7197265625
2022-09-13,2857.68505859375
2022-09-14,2761.274169921875
2022-09-15,2747.07080078125
2022-09-16,2662.42919921875
2022-09-19,2680.21630859375
2022-09-20,2690.39306640625
2022-09-21,2655.792724609375
2022-09-22,2661.27880859375
2022-09-23,2638.84716796875
2022-09-26,2649.775634765625
2022-09-27,2670.17236328125
2022-09-28,2686.277587890625
2022-09-29,2652.34130859375
2022-09-30,2658.757080078125
2022-10-03,2641.412841796875
2022-10-04,2735.390625
2022-10-06,2744.947509765625
2022-10-07,2712.16162109375
2022-10-10,2759.636962890625
2022-10-11,2716.2763671875
2022-10-12,2743.885986328125
2022-10-13,2746.14208984375
2022-10-14,2742.4697265625
2022-10-17,2760.74609375
2022-10-18,2789.979248046875
2022-10-19,2769.70654296875
2022-10-20,2801.158447265625
2022-10-21,2783.50244140625
2022-10-24,2805.061767578125
2022-10-25,2805.4169921875
2022-10-27,2801.246826171875
2022-10-28,2806.436767578125
2022-10-31,2832.9638671875
2022-11-01,2892.007080078125
2022-11-02,2876.03759765625
2022-11-03,2845.030517578125
2022-11-04,2854.478515625
2022-11-07,2868.940185546875
2022-11-09,2853.28125
2022-11-10,2844.054443359375
2022-11-11,2941.91259765625
2022-11-14,2959.257568359375
2022-11-15,2956.68408203125
2022-11-16,2976.867919921875
2022-11-17,2971.234375
2022-11-18,2966.310546875
2022-11-21,2913.122802734375
2022-11-22,2941.025390625
2022-11-23,2935.12548828125
2022-11-24,2998.870361328125
2022-11-25,3007.298583984375
2022-11-28,3012.267578125
2022-11-29,3014.130615234375
2022-11-30,3008.319580078125
2022-12-01,3083.598388671875
2022-12-02,3051.21533203125
2022-12-05,3039.4599609375
2022-12-06,3003.484375
2022-12-07,2999.27001953125
2022-12-08,2972.609619140625
2022-12-09,2921.328857421875
2022-12-12,2915.739501953125
2022-12-13,2956.24072265625
2022-12-14,2985.740478515625
2022-12-15,2932.286376953125
2022-12-16,2874.75146484375
2022-12-19,2840.8603515625
2022-12-20,2878.033935546875
2022-12-21,2899.859619140625
2022-12-22,2892.007080078125
2022-12-23,2864.193603515625
2022-12-26,2885.974609375
2022-12-27,2891.829833984375
2022-12-28,2889.700439453125
2022-12-29,2900.03662109375
2022-12-30,2889.345947265625
2023-01-02,2893.56005859375
2023-01-03,2937.831787109375
2023-01-04,2940.7587890625
2023-01-05,2937.609375
2023-01-06,2849.28857421875
2023-01-09,2945.461181640625
2023-01-10,2915.695556640625
2023-01-11,2953.223876953125
2023-01-12,2958.2373046875
2023-01-13,2993.902587890625
2023-01-16,3025.206787109375
2023-01-17,3065.4482421875
2023-01-18,3075.973876953125
2023-01-19,3060.639404296875
2023-01-20,3051.565673828125
2023-01-23,3098.5673828125
2023-01-24,3117.98486328125
2023-01-25,3112.041748046875
2023-01-27,3095.07373046875
2023-01-30,3115.580078125
2023-01-31,3047.573486328125
2023-02-01,3092.624267578125
2023-02-02,3139.8525390625
2023-02-03,3159.723876953125
2023-02-06,3139.444091796875
2023-02-07,3150.877197265625
2023-02-08,3194.022216796875
2023-02-09,3212.85009765625
2023-02-10,3209.855712890625
2023-02-13,3159.814453125
2023-02-14,3175.874755859375
2023-02-15,3194.5205078125
2023-02-16,3228.456787109375
2023-02-17,3176.82763671875
2023-02-20,3164.260498046875
2023-02-21,3131.323486328125
2023-02-22,3086.453857421875
2023-02-23,3097.569091796875
2023-02-24,3085.455810546875
2023-02-27,3023.2109375
2023-02-28,3005.970458984375
2023-03-01,3072.07177734375
2023-03-02,3013.7734375
2023-03-03,3032.555908203125
2023-03-06,3059.50537109375
2023-03-08,3076.336669921875
2023-03-09,3027.7470703125
2023-03-10,3022.43896484375
2023-03-13,2977.93310546875
2023-03-14,2917.138916015625
2023-03-15,2902.575927734375
2023-03-16,2889.963623046875
2023-03-17,2884.791748046875
2023-03-20,2852.12646484375
2023-03-21,2818.3720703125
2023-03-22,2840.784423828125
2023-03-23,2835.2041015625
2023-03-24,2831.438232421875
2023-03-27,2833.071533203125
2023-03-28,2827.26416015625
2023-03-29,2848.1337890625
2023-03-31,2908.927001953125
2023-04-03,2903.573974609375
2023-04-05,2939.687255859375
2023-04-06,2922.3564453125
2023-04-10,2961.10107421875
2023-04-11,2916.095703125
2023-04-12,2941.365966796875
2023-04-13,2893.456787109375
2023-04-17,2848.678466796875
2023-04-18,2840.739013671875
2023-04-19,2803.401123046875
2023-04-20,2817.19287109375
2023-04-21,2868.051025390625
2023-04-24,2880.7080078125
2023-04-25,2881.797119140625
2023-04-26,2901.8955078125
2023-04-27,2892.64013671875
2023-04-28,2921.04052734375
2023-05-02,2921.177001953125
2023-05-03,2885.336181640625
2023-05-04,2922.3564453125
2023-05-05,2931.429931640625
2023-05-08,2949.487060546875
2023-05-09,2979.112060546875
2023-05-10,2982.33349609375
2023-05-11,2978.1142578125
2023-05-12,2970.99169921875
2023-05-15,2953.52490234375
2023-05-16,2956.337158203125
2023-05-17,2911.46826171875
2023-05-18,2903.437744140625
2023-05-19,2924.307373046875
2023-05-22,2993.130615234375
2023-05-23,2991.6337890625
2023-05-24,2997.350341796875
2023-05-25,2988.41259765625
2023-05-26,3020.533203125
2023-05-29,3012.77587890625
2023-05-30,3009.01025390625
2023-05-31,2984.783447265625
2023-06-01,3016.087890625
2023-06-02,2999.39208984375
2023-06-05,2984.239013671875
2023-06-06,2932.882080078125
2023-06-07,2971.53564453125
2023-06-08,2936.6474609375
2023-06-09,2912.012451171875
2023-06-12,2946.129638671875
2023-06-13,2943.22607421875
2023-06-14,2949.89501953125
2023-06-15,2940.068359375
2023-06-16,2902.223876953125
2023-06-19,2934.6748046875
2023-06-20,2950.489013671875
2023-06-21,2978.369384765625
2023-06-22,2960.361572265625
2023-06-23,2940.114013671875
2023-06-26,2915.707275390625
2023-06-27,2922.74560546875
2023-06-28,2939.29150390625
2023-06-30,3018.63671875
2023-07-03,2991.25927734375
2023-07-04,3024.669677734375
2023-07-05,3034.81591796875
2023-07-06,3037.512939453125
2023-07-07,3043.317626953125
2023-07-10,2990.938720703125
2023-07-11,2991.349853515625
2023-07-12,2979.92333984375
2023-07-13,3053.647216796875
2023-07-14,3212.794189453125
2023-07-17,3191.81591796875
2023-07-18,3196.523193359375
2023-07-19,3172.025146484375
2023-07-20,3174.087158203125
2023-07-21,3087.02001953125
2023-07-24,3111.261474609375
2023-07-25,3115.29443359375
2023-07-26,3105.3505859375
2023-07-27,3113.232421875
2023-07-28,3075.197265625
2023-07-31,3135.7314453125
2023-08-01,3163.77685546875
2023-08-02,3153.328857421875
2023-08-03,3116.02734375
2023-08-04,3155.986572265625
2023-08-07,3193.1044921875
2023-08-08,3180.77783203125
2023-08-09,3173.35400390625
2023-08-10,3154.65771484375
2023-08-11,3160.798095703125
2023-08-14,3161.7607421875
2023-08-16,3169.59619140625
2023-08-17,3148.837646484375
2023-08-18,3085.9208984375
2023-08-21,3117.585205078125
2023-08-22,3099.713623046875
2023-08-23,3114.469482421875
2023-08-24,3104.84619140625
2023-08-25,3098.93505859375
2023-08-28,3093.664794921875
2023-08-29,3094.21484375
2023-08-30,3107.77880859375
2023-08-31,3076.48095703125
2023-09-01,3097.01025390625
2023-09-04,3133.028564453125
2023-09-05,3142.97265625
2023-09-06,3143.476318359375
2023-09-07,3166.709228515625
2023-09-08,3154.473876953125
2023-09-11,3189.98828125
2023-09-12,3281.775146484375
2023-09-13,3269.90673828125
2023-09-14,3262.7578125
2023-09-15,3297.8134765625
2023-09-18,3305.0078125
2023-09-20,3304.916259765625
2023-09-21,3285.899169921875
2023-09-22,3302.716796875
2023-09-25,3278.4296875
2023-09-26,3286.265869140625
2023-09-27,3289.5654296875
2023-09-28,3241.403564453125
2023-09-29,3233.934326171875
2023-10-03,3220.416015625
2023-10-04,3242.31982421875
2023-10-05,3289.611328125
2023-10-06,3318.984619140625
2023-10-09,3334.51904296875
2023-10-10,3325.8583984375
2023-10-11,3308.44482421875
2023-10-12,3246.718994140625
2023-10-13,3272.656494140625
2023-10-16,3229.763916015625
2023-10-17,3214.183837890625
2023-10-18,3196.037353515625
2023-10-19,3175.27099609375
2023-10-20,3211.014892578125
2023-10-23,3133.462158203125
2023-10-25,3115.03955078125
2023-10-26,3066.01806640625
2023-10-27,3079.06591796875
2023-10-30,3104.4267578125
2023-10-31,3095.421630859375
2023-11-01,3060.412841796875
2023-11-02,3087.473388671875
2023-11-03,3079.02001953125
2023-11-06,3105.988037109375
2023-11-07,3096.983642578125
2023-11-08,3107.182861328125
2023-11-09,3075.849365234375
2023-11-10,3062.985595703125
2023-11-13,3061.239990234375
2023-11-15,3128.0869140625
2023-11-16,3214.046875
2023-11-17,3218.273681640625
2023-11-20,3234.0322265625
2023-11-21,3225.394775390625
2023-11-22,3243.726318359375
2023-11-23,3223.603759765625
2023-11-24,3176.60302734375
2023-11-28,3188.59423828125
2023-11-29,3228.656494140625
2023-11-30,3204.628662109375
2023-12-01,3226.727294921875
2023-12-04,3227.462646484375
2023-12-05,3245.05859375
2023-12-06,3311.67626953125
2023-12-07,3321.599853515625
2023-12-08,3332.4423828125
2023-12-11,3347.328369140625
2023-12-12,3374.158935546875
2023-12-13,3301.982421875
2023-12-14,3369.7021484375
2023-12-15,3547.73193359375
2023-12-18,3546.078125
2023-12-19,3506.56689453125
2023-12-20,3473.35009765625
2023-12-21,3480.195556640625
2023-12-22,3513.734375
2023-12-26,3487.592529296875
2023-12-27,3501.97314453125
2023-12-28,3491.589599609375
2023-12-29,3485.6171875
2024-01-01,3501.880859375
2024-01-02,3476.244873046875
2024-01-03,3392.214599609375
2024-01-04,3369.2890625
2024-01-05,3434.619873046875
2024-01-08,3379.85595703125
2024-01-09,3390.514892578125
2024-01-10,3411.7861328125
2024-01-11,3432.4609375
2024-01-12,3567.762939453125
2024-01-15,3587.059814453125
2024-01-16,3548.007568359375
2024-01-17,3569.417724609375
2024-01-18,3585.957275390625
2024-01-19,3648.3662109375
2024-01-23,3569.903564453125
2024-01-24,3554.683349609375
2024-01-25,3525.537353515625
2024-01-29,3516.932373046875
2024-01-30,3516.515869140625
2024-01-31,3530.76513671875
2024-02-01,3566.110107421875
2024-02-02,3669.87841796875
2024-02-05,3676.355224609375
2024-02-06,3826.895751953125
2024-02-07,3778.226806640625
2024-02-08,3825.13818359375
2024-02-09,3824.768310546875
2024-02-12,3812.73974609375
2024-02-13,3839.38720703125
2024-02-14,3793.678955078125
2024-02-15,3796.5478515625
2024-02-16,3819.771484375
2024-02-19,3797.102294921875
2024-02-20,3729.419189453125
2024-02-21,3693.19482421875
2024-02-22,3781.65087890625
2024-02-23,3749.266357421875
2024-02-26,3702.031494140625
2024-02-27,3797.65771484375
2024-02-28,3811.1201171875
2024-02-29,3789.052490234375
2024-03-01,3788.35888671875
2024-03-04,3775.728515625
2024-03-05,3712.255615234375
2024-03-06,3760.55419921875
2024-03-07,3801.5439453125
2024-03-11,3814.266357421875
2024-03-12,3878.942138671875
2024-03-13,3838.924560546875
2024-03-14,3893.144287109375
2024-03-15,3903.92431640625
2024-03-18,3842.162841796875
2024-03-19,3680.056640625
2024-03-20,3674.134765625
2024-03-21,3676.031494140625
2024-03-22,3618.61865234375
2024-03-26,3587.715087890625
2024-03-27,3553.85009765625
2024-03-28,3586.60498046875
2024-04-01,3624.03173828125
2024-04-02,3593.5439453125
2024-04-03,3652.298828125
2024-04-04,3704.113037109375
2024-04-05,3681.86083984375
2024-04-08,3675.661376953125
2024-04-09,3651.6044921875
2024-04-10,3686.857177734375
2024-04-12,3702.355224609375
2024-04-15,3646.654296875
2024-04-16,3583.3662109375
2024-04-18,3573.373291015625
2024-04-19,3540.249267578125
2024-04-22,3575.779296875
2024-04-23,3585.124267578125
2024-04-24,3544.736328125
2024-04-25,3564.3056640625
2024-04-26,3535.761474609375
2024-04-29,3580.96044921875
2024-04-30,3535.113525390625
2024-05-02,3574.576171875
2024-05-03,3556.16357421875
2024-05-06,3628.010498046875
2024-05-07,3681.5830078125
2024-05-08,3679.732421875
2024-05-09,3664.234375
2024-05-10,3602.88916015625
2024-05-13,3652.76123046875
2024-05-14,3609.64404296875
2024-05-15,3590.3984375
2024-05-16,3635.646484375
2024-05-17,3573.3427734375
2024-05-21,3560.38818359375
2024-05-22,3571.385986328125
2024-05-23,3628.65673828125
2024-05-24,3587.695556640625
2024-05-27,3585.412109375
2024-05-28,3578.748291015625
2024-05-29,3544.96337890625
2024-05-30,3482.00830078125
2024-05-31,3421.28857421875
2024-06-03,3451.01953125
2024-06-04,3462.343017578125
2024-06-05,3491.654052734375
2024-06-06,3569.89453125
2024-06-07,3629.12255859375
2024-06-10,3596.27001953125
2024-06-11,3590.11865234375
2024-06-12,3571.05908203125
2024-06-13,3614.396728515625
2024-06-14,3571.43212890625
2024-06-18,3555.635009765625
2024-06-19,3543.146240234375
2024-06-20,3529.678955078125
2024-06-21,3551.5810546875
2024-06-24,3557.219482421875
2024-06-25,3577.39697265625
2024-06-26,3593.61376953125
2024-06-27,3666.58837890625
2024-06-28,3638.62841796875
2024-07-01,3707.642333984375
2024-07-02,3744.176513671875
2024-07-03,3695.5732421875
2024-07-04,3747.485107421875
2024-07-05,3738.95751953125
2024-07-08,3721.622314453125
2024-07-09,3714.446044921875
2024-07-10,3643.288818359375
2024-07-11,3656.848876953125
2024-07-12,3899.3994140625
2024-07-15,3885.652587890625
2024-07-16,3894.273681640625
2024-07-18,4022.049072265625
2024-07-19,4019.106201171875
2024-07-22,4005.047607421875
2024-07-23,4019.06005859375
2024-07-24,4022.703369140625
2024-07-25,4037.88330078125
2024-07-26,4098.93017578125
2024-07-29,4092.625
2024-07-30,4077.912109375
2024-07-31,4096.5947265625
2024-08-01,4107.57080078125
2024-08-02,4001.030517578125
2024-08-05,3881.45849609375
2024-08-06,3896.5458984375
2024-08-07,3923.86962890625
2024-08-08,3897.806640625
2024-08-09,3950.305908203125
2024-08-12,3919.385986328125
2024-08-13,3920.600341796875
2024-08-14,4012.427490234375
2024-08-16,4125.27294921875
2024-08-19,4194.3544921875
2024-08-20,4225.4609375
2024-08-21,4251.8046875
2024-08-22,4205.564453125
2024-08-23,4169.97265625
2024-08-26,4205.98486328125
2024-08-27,4201.033203125
2024-08-28,4209.34716796875
2024-08-29,4214.71826171875
2024-08-30,4253.90673828125
2024-09-02,4223.35986328125
2024-09-03,4215.232421875
2024-09-04,4184.31201171875
2024-09-05,4181.228515625
2024-09-06,4163.29345703125
2024-09-09,4156.5673828125
2024-09-10,4211.02783203125
2024-09-11,4184.4052734375
2024-09-12,4220.23046875
2024-09-13,4224.80810546875
2024-09-16,4216.0732421875
2024-09-17,4208.97412109375
2024-09-18,4059.97607421875
2024-09-19,4013.26806640625
2024-09-20,4002.759521484375
2024-09-23,3987.43896484375
2024-09-24,3990.05419921875
2024-09-25,3993.277587890625
2024-09-26,4009.8583984375
2024-09-27,4024.99267578125
2024-09-30,3987.43896484375
2024-10-01,4005.561279296875
2024-10-03,3954.042724609375
2024-10-04,3972.259033203125
2024-10-07,3991.5029296875
2024-10-08,3973.193115234375
2024-10-09,3972.9130859375
2024-10-10,3949.045166015625
2024-10-11,3875.99462890625
2024-10-14,3864.2705078125
2024-10-15,3845.7275390625
2024-10-16,3825.31640625
2024-10-17,3838.441162109375
2024-10-18,3860.962158203125
2024-10-21,3820.5087890625
2024-10-22,3760.248779296875
2024-10-23,3807.77294921875
2024-10-24,3790.58935546875
